SeriesID,VarID,SymbolID,StartTime,EndTime
1045.0,6.0,17.0,42.0,43.0
1045.0,6.0,17.0,46.0,47.0
1045.0,6.0,17.0,50.0,53.0
1045.0,7.0,20.0,37.0,50.0
1045.0,7.0,20.0,59.0,67.0
1045.0,7.0,21.0,24.0,36.0
1045.0,7.0,19.0,51.0,58.0
1045.0,8.0,23.0,24.0,36.0
1045.0,8.0,23.0,59.0,67.0
1045.0,8.0,24.0,7.0,17.0
1045.0,8.0,22.0,18.0,23.0
1045.0,8.0,22.0,37.0,58.0
1045.0,9.0,25.0,6.0,67.0
1045.0,10.0,29.0,7.0,17.0
1045.0,10.0,28.0,18.0,67.0
1045.0,11.0,31.0,59.0,67.0
1045.0,12.0,35.0,3.0,7.0
1045.0,12.0,35.0,9.0,13.0
1045.0,12.0,35.0,21.0,22.0
1045.0,12.0,35.0,24.0,25.0
1045.0,12.0,35.0,28.0,29.0
1045.0,12.0,35.0,30.0,31.0
1045.0,12.0,35.0,39.0,40.0
1047.0,1.0,1.0,12.0,67.0
1047.0,2.0,4.0,1.0,2.0
1047.0,2.0,4.0,4.0,5.0
1047.0,2.0,4.0,28.0,29.0
1047.0,2.0,4.0,30.0,31.0
1047.0,2.0,4.0,32.0,33.0
1047.0,2.0,5.0,5.0,6.0
1047.0,2.0,5.0,8.0,9.0
1047.0,2.0,5.0,10.0,11.0
1047.0,2.0,5.0,33.0,34.0
1047.0,2.0,6.0,13.0,14.0
1047.0,2.0,6.0,15.0,16.0
1047.0,2.0,6.0,17.0,18.0
1047.0,2.0,6.0,20.0,21.0
1047.0,2.0,6.0,23.0,24.0
1047.0,2.0,6.0,26.0,27.0
1047.0,2.0,6.0,34.0,35.0
1047.0,2.0,6.0,38.0,39.0
1047.0,2.0,6.0,40.0,41.0
1047.0,2.0,6.0,50.0,51.0
1047.0,6.0,16.0,1.0,2.0
1047.0,6.0,16.0,4.0,8.0
1047.0,6.0,16.0,10.0,11.0
1047.0,6.0,16.0,12.0,13.0
1047.0,6.0,16.0,15.0,16.0
1047.0,6.0,16.0,17.0,18.0
1047.0,6.0,16.0,20.0,30.0
1047.0,6.0,16.0,32.0,33.0
1047.0,6.0,16.0,34.0,35.0
1047.0,6.0,16.0,37.0,38.0
1047.0,6.0,16.0,40.0,41.0
1047.0,6.0,16.0,43.0,44.0
1047.0,6.0,16.0,46.0,47.0
1047.0,6.0,16.0,49.0,50.0
1047.0,6.0,16.0,52.0,53.0
1047.0,7.0,20.0,39.0,49.0
1047.0,7.0,21.0,50.0,67.0
1047.0,8.0,23.0,12.0,38.0
1047.0,8.0,23.0,50.0,67.0
1047.0,8.0,22.0,39.0,49.0
1047.0,9.0,27.0,12.0,67.0
1047.0,10.0,28.0,12.0,67.0
1047.0,11.0,33.0,12.0,49.0
1047.0,11.0,33.0,64.0,67.0
1047.0,11.0,32.0,50.0,63.0
1048.0,1.0,3.0,2.0,10.0
1048.0,1.0,2.0,42.0,60.0
1048.0,1.0,1.0,11.0,41.0
1048.0,1.0,1.0,61.0,67.0
1048.0,2.0,6.0,11.0,12.0
1048.0,7.0,20.0,61.0,67.0
1048.0,7.0,21.0,23.0,60.0
1048.0,8.0,23.0,2.0,10.0
1048.0,8.0,23.0,61.0,66.0
1048.0,8.0,24.0,11.0,60.0
1048.0,8.0,24.0,67.0,68.0
1048.0,9.0,25.0,2.0,67.0
1048.0,10.0,29.0,23.0,57.0
1048.0,10.0,28.0,2.0,22.0
1048.0,10.0,28.0,58.0,67.0
1049.0,1.0,1.0,6.0,67.0
1049.0,2.0,4.0,7.0,8.0
1049.0,2.0,4.0,12.0,13.0
1049.0,2.0,4.0,14.0,15.0
1049.0,2.0,4.0,17.0,19.0
1049.0,2.0,4.0,21.0,28.0
1049.0,2.0,4.0,30.0,31.0
1049.0,2.0,5.0,10.0,11.0
1049.0,2.0,5.0,31.0,32.0
1049.0,2.0,5.0,34.0,36.0
1049.0,2.0,5.0,38.0,39.0
1049.0,2.0,5.0,40.0,41.0
1049.0,2.0,5.0,42.0,43.0
1049.0,2.0,5.0,45.0,46.0
1049.0,2.0,5.0,48.0,49.0
1049.0,7.0,20.0,17.0,27.0
1049.0,7.0,21.0,28.0,67.0
1049.0,8.0,23.0,17.0,27.0
1049.0,8.0,24.0,6.0,16.0
1049.0,8.0,24.0,28.0,67.0
1049.0,9.0,26.0,10.0,23.0
1049.0,9.0,26.0,28.0,53.0
1049.0,9.0,27.0,6.0,9.0
1049.0,9.0,27.0,24.0,27.0
1049.0,9.0,27.0,54.0,67.0
1049.0,10.0,29.0,24.0,67.0
1049.0,10.0,28.0,6.0,23.0
1049.0,11.0,33.0,7.0,9.0
1049.0,11.0,33.0,17.0,67.0
1049.0,11.0,32.0,10.0,16.0
1050.0,1.0,2.0,2.0,3.0
1050.0,1.0,1.0,4.0,67.0
1050.0,2.0,5.0,38.0,39.0
1050.0,2.0,6.0,4.0,5.0
1050.0,2.0,6.0,6.0,7.0
1050.0,2.0,6.0,8.0,9.0
1050.0,2.0,6.0,10.0,11.0
1050.0,2.0,6.0,13.0,14.0
1050.0,2.0,6.0,15.0,16.0
1050.0,2.0,6.0,18.0,19.0
1050.0,2.0,6.0,20.0,21.0
1050.0,2.0,6.0,22.0,23.0
1050.0,2.0,6.0,24.0,25.0
1050.0,2.0,6.0,27.0,28.0
1050.0,2.0,6.0,30.0,32.0
1050.0,2.0,6.0,39.0,40.0
1050.0,2.0,6.0,42.0,43.0
1050.0,2.0,6.0,44.0,45.0
1050.0,2.0,6.0,50.0,51.0
1050.0,4.0,12.0,24.0,25.0
1050.0,4.0,12.0,27.0,28.0
1050.0,4.0,10.0,4.0,5.0
1050.0,4.0,10.0,10.0,11.0
1050.0,4.0,10.0,15.0,16.0
1050.0,4.0,10.0,22.0,23.0
1050.0,4.0,10.0,26.0,27.0
1050.0,4.0,10.0,44.0,45.0
1050.0,4.0,10.0,50.0,51.0
1050.0,4.0,10.0,53.0,54.0
1050.0,4.0,11.0,5.0,6.0
1050.0,4.0,11.0,8.0,9.0
1050.0,4.0,11.0,20.0,21.0
1050.0,4.0,11.0,25.0,26.0
1050.0,4.0,11.0,28.0,29.0
1050.0,4.0,11.0,30.0,32.0
1050.0,4.0,11.0,34.0,35.0
1050.0,4.0,11.0,36.0,37.0
1050.0,4.0,11.0,38.0,39.0
1050.0,4.0,11.0,40.0,41.0
1050.0,4.0,11.0,47.0,48.0
1050.0,5.0,13.0,26.0,27.0
1050.0,5.0,13.0,28.0,29.0
1050.0,5.0,13.0,30.0,32.0
1050.0,5.0,13.0,34.0,35.0
1050.0,5.0,13.0,36.0,37.0
1050.0,5.0,13.0,38.0,40.0
1050.0,5.0,13.0,44.0,45.0
1050.0,5.0,13.0,47.0,48.0
1050.0,5.0,13.0,50.0,51.0
1050.0,6.0,18.0,5.0,6.0
1050.0,6.0,18.0,22.0,23.0
1050.0,6.0,16.0,4.0,5.0
1050.0,6.0,16.0,24.0,25.0
1050.0,6.0,16.0,30.0,32.0
1050.0,6.0,16.0,34.0,35.0
1050.0,6.0,16.0,36.0,37.0
1050.0,6.0,16.0,38.0,39.0
1050.0,6.0,16.0,40.0,41.0
1050.0,6.0,16.0,44.0,45.0
1050.0,6.0,16.0,47.0,48.0
1050.0,6.0,16.0,50.0,51.0
1050.0,6.0,16.0,53.0,54.0
1050.0,6.0,17.0,6.0,9.0
1050.0,6.0,17.0,20.0,21.0
1050.0,7.0,20.0,65.0,67.0
1050.0,7.0,21.0,24.0,64.0
1050.0,8.0,23.0,53.0,64.0
1050.0,8.0,24.0,24.0,52.0
1050.0,8.0,22.0,65.0,67.0
1050.0,9.0,26.0,61.0,67.0
1050.0,9.0,25.0,22.0,52.0
1050.0,9.0,27.0,2.0,21.0
1050.0,9.0,27.0,53.0,60.0
1050.0,10.0,28.0,2.0,67.0
1050.0,11.0,33.0,53.0,60.0
1050.0,11.0,32.0,61.0,67.0
1050.0,11.0,31.0,24.0,52.0
1052.0,1.0,1.0,12.0,67.0
1052.0,2.0,4.0,11.0,12.0
1052.0,2.0,4.0,19.0,20.0
1052.0,2.0,4.0,50.0,51.0
1052.0,2.0,5.0,8.0,9.0
1052.0,2.0,5.0,10.0,11.0
1052.0,2.0,5.0,13.0,14.0
1052.0,2.0,5.0,34.0,35.0
1052.0,2.0,5.0,40.0,41.0
1052.0,2.0,5.0,44.0,45.0
1052.0,2.0,5.0,46.0,47.0
1052.0,2.0,5.0,48.0,49.0
1052.0,2.0,6.0,7.0,8.0
1052.0,2.0,6.0,45.0,46.0
1052.0,4.0,11.0,38.0,39.0
1052.0,4.0,11.0,40.0,41.0
1052.0,4.0,11.0,44.0,45.0
1052.0,7.0,19.0,27.0,67.0
1052.0,8.0,22.0,12.0,67.0
1052.0,9.0,26.0,27.0,38.0
1052.0,9.0,25.0,12.0,26.0
1052.0,9.0,25.0,39.0,43.0
1052.0,9.0,25.0,51.0,58.0
1052.0,9.0,25.0,66.0,67.0
1052.0,9.0,27.0,5.0,11.0
1052.0,9.0,27.0,44.0,50.0
1052.0,9.0,27.0,59.0,65.0
1052.0,10.0,29.0,51.0,67.0
1052.0,10.0,28.0,5.0,50.0
1052.0,11.0,32.0,39.0,43.0
1052.0,11.0,31.0,12.0,38.0
1052.0,11.0,31.0,44.0,67.0
1053.0,1.0,2.0,41.0,44.0
1053.0,1.0,1.0,4.0,40.0
1053.0,1.0,1.0,45.0,67.0
1053.0,2.0,4.0,10.0,15.0
1053.0,2.0,4.0,17.0,18.0
1053.0,2.0,4.0,20.0,21.0
1053.0,2.0,4.0,23.0,24.0
1053.0,2.0,4.0,26.0,27.0
1053.0,2.0,4.0,28.0,29.0
1053.0,2.0,4.0,32.0,33.0
1053.0,2.0,4.0,49.0,50.0
1053.0,2.0,5.0,19.0,20.0
1053.0,2.0,5.0,22.0,23.0
1053.0,2.0,5.0,27.0,28.0
1053.0,2.0,5.0,29.0,30.0
1053.0,2.0,5.0,31.0,32.0
1053.0,2.0,5.0,33.0,40.0
1053.0,2.0,5.0,42.0,43.0
1053.0,2.0,6.0,41.0,42.0
1053.0,2.0,6.0,43.0,45.0
1053.0,2.0,6.0,47.0,48.0
1053.0,2.0,6.0,50.0,51.0
1053.0,4.0,10.0,49.0,53.0
1053.0,5.0,13.0,27.0,28.0
1053.0,5.0,13.0,29.0,30.0
1053.0,5.0,13.0,32.0,36.0
1053.0,5.0,13.0,38.0,40.0
1053.0,5.0,13.0,42.0,43.0
1053.0,5.0,13.0,44.0,45.0
1053.0,5.0,13.0,48.0,51.0
1053.0,5.0,15.0,26.0,27.0
1053.0,5.0,15.0,31.0,32.0
1053.0,5.0,15.0,41.0,42.0
1053.0,5.0,15.0,45.0,46.0
1053.0,7.0,20.0,26.0,36.0
1053.0,7.0,20.0,41.0,44.0
1053.0,7.0,20.0,50.0,61.0
1053.0,7.0,19.0,15.0,25.0
1053.0,7.0,19.0,37.0,40.0
1053.0,7.0,19.0,45.0,49.0
1053.0,7.0,19.0,62.0,67.0
1053.0,8.0,23.0,4.0,11.0
1053.0,8.0,23.0,15.0,18.0
1053.0,8.0,23.0,32.0,36.0
1053.0,8.0,23.0,41.0,67.0
1053.0,8.0,24.0,26.0,31.0
1053.0,8.0,22.0,12.0,14.0
1053.0,8.0,22.0,19.0,25.0
1053.0,8.0,22.0,37.0,40.0
1053.0,9.0,26.0,4.0,11.0
1053.0,9.0,26.0,15.0,18.0
1053.0,9.0,26.0,32.0,40.0
1053.0,9.0,26.0,45.0,48.0
1053.0,9.0,26.0,50.0,62.0
1053.0,9.0,25.0,12.0,14.0
1053.0,9.0,25.0,19.0,25.0
1053.0,9.0,25.0,63.0,67.0
1053.0,9.0,27.0,26.0,31.0
1053.0,9.0,27.0,41.0,44.0
1053.0,9.0,27.0,49.0,50.0
1053.0,10.0,29.0,41.0,67.0
1053.0,10.0,28.0,4.0,40.0
1053.0,11.0,33.0,62.0,67.0
1053.0,11.0,32.0,4.0,20.0
1053.0,11.0,32.0,26.0,36.0
1053.0,11.0,32.0,45.0,61.0
1053.0,11.0,31.0,21.0,25.0
1053.0,11.0,31.0,37.0,44.0
1054.0,1.0,1.0,50.0,67.0
1054.0,2.0,4.0,7.0,8.0
1054.0,2.0,4.0,10.0,11.0
1054.0,2.0,4.0,13.0,14.0
1054.0,7.0,21.0,50.0,67.0
1054.0,8.0,24.0,50.0,67.0
1054.0,9.0,25.0,50.0,67.0
1056.0,1.0,2.0,6.0,34.0
1056.0,1.0,1.0,35.0,67.0
1056.0,2.0,4.0,11.0,12.0
1056.0,4.0,10.0,2.0,3.0
1056.0,4.0,10.0,4.0,5.0
1056.0,4.0,10.0,11.0,12.0
1056.0,4.0,11.0,10.0,11.0
1056.0,6.0,16.0,11.0,12.0
1056.0,7.0,19.0,35.0,67.0
1056.0,8.0,23.0,45.0,58.0
1056.0,8.0,22.0,6.0,44.0
1056.0,8.0,22.0,59.0,67.0
1056.0,9.0,25.0,6.0,67.0
1056.0,10.0,29.0,6.0,67.0
1057.0,1.0,1.0,8.0,67.0
1057.0,2.0,4.0,11.0,15.0
1057.0,2.0,4.0,17.0,18.0
1057.0,2.0,5.0,16.0,17.0
1057.0,2.0,5.0,18.0,21.0
1057.0,2.0,5.0,23.0,26.0
1057.0,2.0,5.0,28.0,33.0
1057.0,2.0,5.0,35.0,36.0
1057.0,2.0,5.0,37.0,41.0
1057.0,2.0,6.0,43.0,44.0
1057.0,2.0,6.0,46.0,47.0
1057.0,2.0,6.0,49.0,50.0
1057.0,3.0,7.0,2.0,3.0
1057.0,3.0,7.0,6.0,7.0
1057.0,4.0,11.0,6.0,7.0
1057.0,5.0,15.0,4.0,5.0
1057.0,5.0,15.0,8.0,21.0
1057.0,5.0,15.0,23.0,35.0
1057.0,5.0,15.0,37.0,41.0
1057.0,5.0,15.0,43.0,44.0
1057.0,5.0,15.0,45.0,51.0
1057.0,5.0,14.0,44.0,45.0
1057.0,7.0,20.0,20.0,25.0
1057.0,7.0,20.0,47.0,59.0
1057.0,7.0,21.0,14.0,19.0
1057.0,7.0,21.0,26.0,46.0
1057.0,7.0,19.0,60.0,67.0
1057.0,8.0,23.0,40.0,46.0
1057.0,8.0,24.0,8.0,39.0
1057.0,8.0,24.0,47.0,52.0
1057.0,8.0,22.0,53.0,67.0
1057.0,9.0,26.0,8.0,13.0
1057.0,9.0,26.0,20.0,67.0
1057.0,9.0,25.0,14.0,19.0
1057.0,10.0,29.0,26.0,39.0
1057.0,10.0,29.0,47.0,67.0
1057.0,10.0,28.0,8.0,25.0
1057.0,10.0,28.0,40.0,46.0
1057.0,11.0,33.0,60.0,67.0
1057.0,11.0,32.0,9.0,19.0
1057.0,11.0,32.0,32.0,59.0
1057.0,11.0,31.0,20.0,31.0
1059.0,1.0,3.0,40.0,41.0
1059.0,1.0,2.0,7.0,12.0
1059.0,1.0,2.0,24.0,39.0
1059.0,1.0,2.0,41.0,52.0
1059.0,1.0,2.0,55.0,65.0
1059.0,1.0,1.0,13.0,23.0
1059.0,1.0,1.0,53.0,54.0
1059.0,1.0,1.0,66.0,67.0
1059.0,2.0,5.0,7.0,9.0
1059.0,2.0,5.0,17.0,18.0
1059.0,2.0,5.0,50.0,51.0
1059.0,2.0,6.0,10.0,11.0
1059.0,2.0,6.0,13.0,14.0
1059.0,2.0,6.0,18.0,19.0
1059.0,2.0,6.0,20.0,21.0
1059.0,2.0,6.0,24.0,25.0
1059.0,2.0,6.0,27.0,28.0
1059.0,2.0,6.0,30.0,31.0
1059.0,2.0,6.0,33.0,34.0
1059.0,2.0,6.0,37.0,38.0
1059.0,2.0,6.0,40.0,48.0
1059.0,3.0,8.0,52.0,53.0
1059.0,3.0,7.0,40.0,41.0
1059.0,3.0,7.0,43.0,48.0
1059.0,4.0,12.0,40.0,46.0
1059.0,4.0,12.0,52.0,53.0
1059.0,4.0,10.0,47.0,48.0
1059.0,4.0,10.0,50.0,51.0
1059.0,4.0,11.0,48.0,49.0
1059.0,5.0,15.0,43.0,51.0
1059.0,6.0,16.0,40.0,48.0
1059.0,6.0,16.0,50.0,51.0
1059.0,6.0,17.0,52.0,53.0
1059.0,7.0,20.0,13.0,16.0
1059.0,7.0,20.0,24.0,39.0
1059.0,7.0,19.0,17.0,23.0
1059.0,7.0,19.0,40.0,67.0
1059.0,8.0,23.0,7.0,12.0
1059.0,8.0,23.0,38.0,39.0
1059.0,8.0,24.0,24.0,37.0
1059.0,8.0,22.0,13.0,23.0
1059.0,8.0,22.0,40.0,67.0
1059.0,9.0,26.0,24.0,37.0
1059.0,9.0,26.0,41.0,42.0
1059.0,9.0,26.0,66.0,67.0
1059.0,9.0,25.0,13.0,23.0
1059.0,9.0,25.0,43.0,52.0
1059.0,9.0,27.0,7.0,12.0
1059.0,9.0,27.0,38.0,40.0
1059.0,9.0,27.0,53.0,65.0
1059.0,10.0,30.0,24.0,39.0
1059.0,10.0,30.0,41.0,52.0
1059.0,10.0,30.0,55.0,67.0
1059.0,10.0,29.0,17.0,23.0
1059.0,10.0,29.0,40.0,41.0
1059.0,10.0,29.0,53.0,54.0
1059.0,11.0,33.0,7.0,12.0
1059.0,11.0,33.0,17.0,23.0
1059.0,11.0,33.0,38.0,42.0
1059.0,11.0,33.0,58.0,67.0
1059.0,11.0,32.0,13.0,16.0
1059.0,11.0,32.0,24.0,37.0
1059.0,11.0,32.0,43.0,57.0
1060.0,1.0,1.0,7.0,67.0
1060.0,2.0,4.0,11.0,12.0
1060.0,2.0,4.0,16.0,19.0
1060.0,2.0,5.0,15.0,16.0
1060.0,2.0,5.0,21.0,22.0
1060.0,5.0,14.0,11.0,12.0
1060.0,5.0,14.0,16.0,17.0
1060.0,7.0,20.0,17.0,23.0
1060.0,7.0,21.0,15.0,16.0
1060.0,7.0,21.0,24.0,67.0
1060.0,8.0,23.0,15.0,16.0
1060.0,8.0,24.0,7.0,14.0
1060.0,8.0,24.0,24.0,67.0
1060.0,8.0,22.0,17.0,23.0
1060.0,9.0,26.0,24.0,29.0
1060.0,9.0,26.0,39.0,67.0
1060.0,9.0,25.0,15.0,23.0
1060.0,9.0,25.0,30.0,38.0
1060.0,9.0,27.0,7.0,14.0
1060.0,10.0,30.0,42.0,50.0
1060.0,10.0,29.0,30.0,41.0
1060.0,10.0,28.0,7.0,29.0
1060.0,10.0,28.0,51.0,67.0
1060.0,11.0,33.0,10.0,14.0
1060.0,11.0,32.0,15.0,23.0
1060.0,11.0,32.0,31.0,67.0
1060.0,11.0,31.0,24.0,30.0
1063.0,1.0,3.0,3.0,4.0
1063.0,1.0,2.0,4.0,19.0
1063.0,1.0,1.0,20.0,67.0
1063.0,2.0,4.0,3.0,4.0
1063.0,2.0,4.0,8.0,9.0
1063.0,2.0,4.0,13.0,14.0
1063.0,2.0,4.0,15.0,16.0
1063.0,2.0,4.0,27.0,28.0
1063.0,2.0,4.0,30.0,34.0
1063.0,2.0,4.0,37.0,38.0
1063.0,2.0,4.0,40.0,41.0
1063.0,2.0,4.0,42.0,43.0
1063.0,2.0,4.0,44.0,46.0
1063.0,2.0,4.0,49.0,50.0
1063.0,2.0,5.0,5.0,6.0
1063.0,2.0,5.0,38.0,39.0
1063.0,2.0,5.0,41.0,42.0
1063.0,2.0,6.0,19.0,20.0
1063.0,4.0,12.0,34.0,36.0
1063.0,4.0,12.0,48.0,49.0
1063.0,4.0,10.0,52.0,53.0
1063.0,4.0,11.0,37.0,38.0
1063.0,4.0,11.0,41.0,42.0
1063.0,4.0,11.0,49.0,50.0
1063.0,5.0,13.0,37.0,38.0
1063.0,5.0,13.0,40.0,41.0
1063.0,5.0,13.0,42.0,43.0
1063.0,5.0,13.0,44.0,46.0
1063.0,5.0,13.0,49.0,50.0
1063.0,5.0,15.0,38.0,39.0
1063.0,6.0,16.0,32.0,34.0
1063.0,6.0,17.0,1.0,2.0
1063.0,6.0,17.0,30.0,31.0
1063.0,7.0,21.0,39.0,67.0
1063.0,8.0,24.0,4.0,6.0
1063.0,8.0,24.0,20.0,67.0
1063.0,8.0,22.0,7.0,19.0
1063.0,9.0,26.0,7.0,19.0
1063.0,9.0,26.0,29.0,45.0
1063.0,9.0,25.0,20.0,28.0
1063.0,9.0,25.0,56.0,67.0
1063.0,9.0,27.0,3.0,6.0
1063.0,9.0,27.0,46.0,55.0
1063.0,10.0,29.0,20.0,67.0
1063.0,11.0,33.0,4.0,6.0
1063.0,11.0,33.0,46.0,55.0
1063.0,11.0,31.0,7.0,45.0
1063.0,11.0,31.0,56.0,67.0
1065.0,1.0,1.0,21.0,67.0
1065.0,2.0,4.0,1.0,2.0
1065.0,2.0,4.0,20.0,21.0
1065.0,2.0,4.0,42.0,43.0
1065.0,2.0,4.0,44.0,46.0
1065.0,2.0,4.0,49.0,50.0
1065.0,2.0,5.0,22.0,23.0
1065.0,2.0,5.0,47.0,48.0
1065.0,2.0,6.0,33.0,34.0
1065.0,5.0,14.0,21.0,22.0
1065.0,5.0,14.0,33.0,34.0
1065.0,5.0,14.0,42.0,43.0
1065.0,5.0,14.0,45.0,46.0
1065.0,7.0,21.0,21.0,67.0
1065.0,8.0,24.0,21.0,67.0
1065.0,9.0,27.0,21.0,67.0
1065.0,10.0,28.0,21.0,67.0
1065.0,11.0,33.0,21.0,67.0
1067.0,1.0,1.0,4.0,67.0
1067.0,2.0,5.0,7.0,8.0
1067.0,3.0,7.0,27.0,28.0
1067.0,7.0,21.0,36.0,67.0
1067.0,8.0,23.0,4.0,13.0
1067.0,8.0,23.0,36.0,67.0
1067.0,8.0,22.0,14.0,35.0
1067.0,9.0,25.0,4.0,67.0
1067.0,10.0,28.0,36.0,67.0
1068.0,1.0,1.0,6.0,67.0
1068.0,2.0,4.0,5.0,6.0
1068.0,2.0,4.0,9.0,10.0
1068.0,6.0,16.0,9.0,10.0
1068.0,7.0,20.0,26.0,31.0
1068.0,7.0,20.0,53.0,67.0
1068.0,7.0,21.0,32.0,52.0
1068.0,8.0,23.0,6.0,31.0
1068.0,8.0,23.0,53.0,67.0
1068.0,8.0,24.0,32.0,52.0
1068.0,9.0,25.0,6.0,67.0
1068.0,10.0,29.0,26.0,67.0
1069.0,1.0,3.0,3.0,64.0
1069.0,1.0,1.0,65.0,67.0
1069.0,2.0,4.0,10.0,11.0
1069.0,6.0,16.0,8.0,9.0
1069.0,7.0,20.0,30.0,67.0
1069.0,8.0,23.0,7.0,9.0
1069.0,8.0,23.0,30.0,64.0
1069.0,8.0,24.0,10.0,29.0
1069.0,8.0,24.0,65.0,67.0
1069.0,9.0,25.0,30.0,64.0
1069.0,9.0,27.0,3.0,29.0
1069.0,9.0,27.0,65.0,67.0
1069.0,10.0,30.0,7.0,67.0
1069.0,11.0,33.0,8.0,29.0
1069.0,11.0,33.0,65.0,67.0
1069.0,11.0,31.0,30.0,64.0
1072.0,1.0,1.0,4.0,67.0
1072.0,2.0,6.0,1.0,2.0
1072.0,2.0,6.0,20.0,21.0
1072.0,5.0,14.0,1.0,2.0
1072.0,5.0,14.0,19.0,20.0
1072.0,7.0,21.0,25.0,67.0
1072.0,8.0,23.0,4.0,24.0
1072.0,8.0,24.0,25.0,67.0
1072.0,9.0,25.0,7.0,67.0
1072.0,10.0,30.0,38.0,67.0
1072.0,10.0,29.0,4.0,37.0
1073.0,1.0,1.0,18.0,67.0
1073.0,2.0,4.0,6.0,7.0
1073.0,2.0,4.0,19.0,20.0
1073.0,2.0,6.0,29.0,30.0
1073.0,3.0,8.0,32.0,33.0
1073.0,7.0,19.0,18.0,67.0
1073.0,8.0,24.0,29.0,34.0
1073.0,8.0,22.0,18.0,28.0
1073.0,8.0,22.0,35.0,67.0
1073.0,9.0,26.0,27.0,28.0
1073.0,9.0,26.0,31.0,50.0
1073.0,9.0,25.0,18.0,26.0
1073.0,9.0,25.0,29.0,30.0
1073.0,9.0,25.0,51.0,57.0
1073.0,9.0,27.0,58.0,67.0
1073.0,10.0,28.0,27.0,67.0
1073.0,11.0,32.0,27.0,34.0
1073.0,11.0,32.0,59.0,67.0
1073.0,11.0,31.0,4.0,26.0
1073.0,11.0,31.0,35.0,58.0
1074.0,1.0,2.0,26.0,53.0
1074.0,1.0,1.0,5.0,25.0
1074.0,1.0,1.0,54.0,67.0
1074.0,2.0,6.0,7.0,8.0
1074.0,7.0,20.0,63.0,67.0
1074.0,7.0,21.0,54.0,62.0
1074.0,8.0,23.0,8.0,53.0
1074.0,8.0,23.0,63.0,67.0
1074.0,8.0,24.0,54.0,62.0
1074.0,9.0,26.0,5.0,6.0
1074.0,9.0,25.0,1.0,4.0
1074.0,9.0,25.0,7.0,54.0
1074.0,9.0,25.0,60.0,67.0
1074.0,9.0,27.0,55.0,59.0
1074.0,10.0,29.0,60.0,67.0
1074.0,10.0,28.0,5.0,59.0
1074.0,11.0,31.0,5.0,67.0
1075.0,1.0,1.0,42.0,67.0
1075.0,2.0,4.0,7.0,8.0
1075.0,5.0,14.0,7.0,8.0
1075.0,5.0,14.0,12.0,13.0
1075.0,6.0,16.0,7.0,8.0
1075.0,7.0,21.0,42.0,67.0
1075.0,8.0,23.0,2.0,67.0
1075.0,9.0,25.0,42.0,67.0
1075.0,10.0,28.0,2.0,67.0
1077.0,1.0,1.0,7.0,67.0
1077.0,2.0,6.0,4.0,5.0
1077.0,7.0,20.0,15.0,37.0
1077.0,7.0,21.0,38.0,65.0
1077.0,7.0,19.0,66.0,67.0
1077.0,8.0,23.0,15.0,29.0
1077.0,8.0,24.0,7.0,14.0
1077.0,8.0,24.0,38.0,65.0
1077.0,8.0,22.0,30.0,37.0
1077.0,8.0,22.0,66.0,67.0
1077.0,9.0,26.0,54.0,65.0
1077.0,9.0,25.0,7.0,53.0
1077.0,9.0,25.0,66.0,67.0
1077.0,10.0,29.0,7.0,14.0
1077.0,10.0,29.0,30.0,67.0
1077.0,10.0,28.0,15.0,29.0
1078.0,1.0,1.0,15.0,67.0
1078.0,2.0,5.0,4.0,5.0
1078.0,3.0,8.0,20.0,21.0
1078.0,3.0,9.0,4.0,5.0
1078.0,3.0,9.0,37.0,38.0
1078.0,4.0,11.0,4.0,5.0
1078.0,5.0,13.0,4.0,5.0
1078.0,6.0,17.0,4.0,5.0
1078.0,7.0,21.0,15.0,67.0
1078.0,8.0,24.0,15.0,67.0
1078.0,9.0,27.0,15.0,67.0
1078.0,10.0,29.0,26.0,67.0
1078.0,10.0,28.0,15.0,25.0
1078.0,11.0,33.0,15.0,67.0
1081.0,1.0,3.0,6.0,12.0
1081.0,1.0,3.0,15.0,23.0
1081.0,1.0,3.0,29.0,67.0
1081.0,1.0,1.0,13.0,14.0
1081.0,1.0,1.0,24.0,28.0
1081.0,2.0,5.0,35.0,36.0
1081.0,2.0,6.0,1.0,2.0
1081.0,3.0,8.0,48.0,49.0
1081.0,3.0,7.0,4.0,5.0
1081.0,4.0,12.0,39.0,40.0
1081.0,4.0,10.0,33.0,37.0
1081.0,4.0,10.0,41.0,42.0
1081.0,4.0,10.0,45.0,46.0
1081.0,4.0,10.0,47.0,49.0
1081.0,4.0,10.0,51.0,52.0
1081.0,4.0,11.0,30.0,31.0
1081.0,4.0,11.0,32.0,33.0
1081.0,4.0,11.0,38.0,39.0
1081.0,4.0,11.0,42.0,44.0
1081.0,5.0,13.0,38.0,39.0
1081.0,5.0,13.0,41.0,42.0
1081.0,5.0,13.0,44.0,45.0
1081.0,5.0,13.0,47.0,49.0
1081.0,5.0,13.0,51.0,52.0
1081.0,5.0,15.0,30.0,31.0
1081.0,5.0,15.0,34.0,35.0
1081.0,5.0,15.0,37.0,38.0
1081.0,5.0,15.0,39.0,40.0
1081.0,5.0,15.0,42.0,43.0
1081.0,5.0,14.0,32.0,33.0
1081.0,5.0,14.0,36.0,37.0
1081.0,6.0,16.0,39.0,40.0
