STIs,TempRels,VerSupp,HorSupp
"[17, 23, 15]","['b', 'b', 'b']",0.09146341463414634,5.733333333333333
"[17, 23, 15, 6]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,20.0
"[17, 23, 15, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.09146341463414634,5.733333333333333
"[17, 23, 19]","['b', 'b', 'b']",0.06097560975609756,3.4
"[17, 23, 19, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,3.4
"[17, 23, 20]","['b', 'b', 'b']",0.07317073170731707,2.5833333333333335
"[17, 23, 20, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07317073170731707,2.5833333333333335
"[17, 23, 21]","['b', 'b', 'b']",0.054878048780487805,3.7777777777777777
"[17, 23, 21, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,3.7777777777777777
"[17, 23, 26]","['b', 'b', 'b']",0.06707317073170732,2.909090909090909
"[17, 23, 26, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,3.1
"[17, 23, 27]","['b', 'b', 'b']",0.07317073170731707,3.5
"[17, 23, 27, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07317073170731707,3.5
"[17, 23, 30]","['b', 'b', 'b']",0.06707317073170732,2.272727272727273
"[17, 23, 30, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,2.4
"[17, 23, 32]","['b', 'b', 'b']",0.054878048780487805,2.5555555555555554
"[17, 23, 32, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,2.5555555555555554
"[17, 23, 33]","['b', 'b', 'b']",0.06707317073170732,2.3636363636363638
"[17, 23, 33, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,2.3636363636363638
"[17, 23, 999]","['b', 'b', 'b']",0.18292682926829268,3.2666666666666666
"[17, 24]",['b'],0.12195121951219512,2.75
"[17, 24, 6]","['b', 'b', 'b']",0.06097560975609756,6.2
"[17, 24, 6, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,6.777777777777778
"[17, 24, 6]","['b', 'b', 'c']",0.06707317073170732,5.090909090909091
"[17, 24, 6, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.06707317073170732,5.090909090909091
"[17, 24, 999]","['b', 'b', 'b']",0.12195121951219512,2.75
"[17, 25]",['b'],0.06097560975609756,3.1
"[17, 25, 999]","['b', 'b', 'b']",0.06097560975609756,3.1
"[17, 26]",['b'],0.16463414634146342,3.740740740740741
"[17, 26, 5]","['b', 'b', 'b']",0.054878048780487805,16.0
"[17, 26, 5, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,16.0
"[17, 26, 6]","['b', 'b', 'b']",0.08536585365853659,11.357142857142858
"[17, 26, 6, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.08536585365853659,10.285714285714286
"[17, 26, 6]","['b', 'b', 'c']",0.0975609756097561,4.3125
"[17, 26, 6, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.0975609756097561,4.3125
"[17, 26, 11]","['b', 'b', 'b']",0.054878048780487805,18.0
"[17, 26, 11, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,18.0
"[17, 26, 15]","['b', 'b', 'b']",0.06097560975609756,5.4
"[17, 26, 15, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,5.4
"[17, 26, 19]","['b', 'b', 'b']",0.054878048780487805,6.0
"[17, 26, 19, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,6.0
"[17, 26, 23]","['b', 'b', 'b']",0.06707317073170732,4.545454545454546
"[17, 26, 23, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,4.545454545454546
"[17, 26, 33]","['b', 'b', 'b']",0.07317073170731707,3.1666666666666665
"[17, 26, 33, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07317073170731707,3.1666666666666665
"[17, 26, 999]","['b', 'b', 'b']",0.15853658536585366,3.8076923076923075
"[17, 26]",['m'],0.054878048780487805,1.0
"[17, 26, 999]","['m', 'b', 'b']",0.054878048780487805,1.0
"[17, 27]",['b'],0.17682926829268292,3.7241379310344827
"[17, 27, 5]","['b', 'b', 'c']",0.054878048780487805,6.444444444444445
"[17, 27, 5, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.054878048780487805,6.444444444444445
"[17, 27, 6]","['b', 'b', 'b']",0.07317073170731707,9.833333333333334
"[17, 27, 6, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07317073170731707,9.166666666666666
"[17, 27, 6]","['b', 'b', 'c']",0.12804878048780488,7.238095238095238
"[17, 27, 6, 15]","['b', 'b', 'c', 'b', 'c', 'b']",0.06097560975609756,10.4
"[17, 27, 6, 15, 999]","['b', 'b', 'c', 'b', 'c', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,10.4
"[17, 27, 6, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.12804878048780488,7.238095238095238
"[17, 27, 10]","['b', 'b', 'c']",0.054878048780487805,7.666666666666667
"[17, 27, 10, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.054878048780487805,7.666666666666667
"[17, 27, 11]","['b', 'b', 'c']",0.06707317073170732,6.0
"[17, 27, 11, 6]","['b', 'b', 'c', 'b', 'c', 'b']",0.054878048780487805,9.11111111111111
"[17, 27, 11, 6, 999]","['b', 'b', 'c', 'b', 'c', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,9.11111111111111
"[17, 27, 11, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.06707317073170732,6.0
"[17, 27, 12]","['b', 'b', 'c']",0.054878048780487805,3.7777777777777777
"[17, 27, 12, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.054878048780487805,3.7777777777777777
"[17, 27, 13]","['b', 'b', 'c']",0.054878048780487805,5.222222222222222
"[17, 27, 13, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.054878048780487805,5.222222222222222
"[17, 27, 15]","['b', 'b', 'c']",0.07926829268292683,5.615384615384615
"[17, 27, 15, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.07926829268292683,5.615384615384615
"[17, 27, 33]","['b', 'b', 'b']",0.06097560975609756,2.1
"[17, 27, 33, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,2.1
"[17, 27, 999]","['b', 'b', 'b']",0.17682926829268292,3.7241379310344827
"[17, 27]",['s'],0.06097560975609756,1.0
"[17, 27, 999]","['s', 'b', 'b']",0.06097560975609756,1.0
"[17, 28]",['b'],0.06707317073170732,1.5454545454545454
"[17, 28, 999]","['b', 'b', 'b']",0.06097560975609756,1.6
"[17, 29]",['b'],0.07317073170731707,2.25
"[17, 29, 999]","['b', 'b', 'b']",0.07317073170731707,2.25
"[17, 30]",['b'],0.13414634146341464,2.6818181818181817
"[17, 30, 6]","['b', 'b', 'c']",0.07926829268292683,8.076923076923077
"[17, 30, 6, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.07926829268292683,8.076923076923077
"[17, 30, 999]","['b', 'b', 'b']",0.12195121951219512,2.7
"[17, 32]",['b'],0.13414634146341464,2.5454545454545454
"[17, 32, 6]","['b', 'b', 'b']",0.07317073170731707,5.666666666666667
"[17, 32, 6, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07317073170731707,5.333333333333333
"[17, 32, 6]","['b', 'b', 'c']",0.06097560975609756,4.6
"[17, 32, 6, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.06097560975609756,4.6
"[17, 32, 11]","['b', 'b', 'c']",0.054878048780487805,6.777777777777778
"[17, 32, 11, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.054878048780487805,6.777777777777778
"[17, 32, 23]","['b', 'b', 'b']",0.06707317073170732,2.3636363636363638
"[17, 32, 23, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,2.3636363636363638
"[17, 32, 27]","['b', 'b', 'b']",0.06707317073170732,2.1818181818181817
"[17, 32, 27, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,2.1818181818181817
"[17, 32, 999]","['b', 'b', 'b']",0.13414634146341464,2.5454545454545454
"[17, 33]",['b'],0.15853658536585366,3.0384615384615383
"[17, 33, 5]","['b', 'b', 'c']",0.06097560975609756,5.3
"[17, 33, 5, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.06097560975609756,5.3
"[17, 33, 6]","['b', 'b', 'c']",0.0975609756097561,8.375
"[17, 33, 6, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.0975609756097561,8.375
"[17, 33, 11]","['b', 'b', 'c']",0.07317073170731707,4.25
"[17, 33, 11, 6]","['b', 'b', 'c', 'b', 'c', 'b']",0.054878048780487805,8.444444444444445
"[17, 33, 11, 6, 999]","['b', 'b', 'c', 'b', 'c', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,8.444444444444445
"[17, 33, 11, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.07317073170731707,4.25
"[17, 33, 15]","['b', 'b', 'c']",0.06707317073170732,5.909090909090909
"[17, 33, 15, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.06707317073170732,5.909090909090909
"[17, 33, 999]","['b', 'b', 'b']",0.15853658536585366,3.0384615384615383
"[17, 33]",['s'],0.06097560975609756,1.0
"[17, 33, 999]","['s', 'b', 'b']",0.06097560975609756,1.0
"[17, 36]",['b'],0.10365853658536585,7.235294117647059
"[17, 36, 6]","['b', 'b', 'b']",0.06707317073170732,19.636363636363637
"[17, 36, 6, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,23.0
"[17, 36, 33]","['b', 'b', 'b']",0.054878048780487805,4.111111111111111
"[17, 36, 33, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,4.111111111111111
"[17, 36, 999]","['b', 'b', 'b']",0.10365853658536585,7.0588235294117645
"[17, 999]",['b'],0.39634146341463417,3.0307692307692307
"[18, 1]",['b'],0.06707317073170732,1.8181818181818181
"[18, 1, 999]","['b', 'b', 'b']",0.06707317073170732,1.7272727272727273
"[18, 2]",['b'],0.10365853658536585,3.2941176470588234
"[18, 2, 5]","['b', 'b', 'b']",0.054878048780487805,9.88888888888889
"[18, 2, 23]","['b', 'b', 'b']",0.06097560975609756,1.7
"[18, 2, 23, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,1.7
"[18, 2, 27]","['b', 'b', 'b']",0.054878048780487805,3.0
"[18, 2, 27, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,3.0
"[18, 2, 999]","['b', 'b', 'b']",0.10365853658536585,3.2941176470588234
"[18, 3]",['b'],0.07926829268292683,3.0
"[18, 3, 999]","['b', 'b', 'b']",0.07926829268292683,3.0
"[18, 4]",['b'],0.06707317073170732,4.545454545454546
"[18, 4, 999]","['b', 'b', 'b']",0.06707317073170732,4.363636363636363
"[18, 5]",['b'],0.1524390243902439,7.84
"[18, 5, 2]","['b', 'b', 'b']",0.06097560975609756,5.3
"[18, 5, 2, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,5.3
"[18, 5, 10]","['b', 'b', 'b']",0.06707317073170732,27.545454545454547
"[18, 5, 10, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,27.5
"[18, 5, 11]","['b', 'b', 'b']",0.08536585365853659,18.0
"[18, 5, 11, 20]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,6.444444444444445
"[18, 5, 11, 20, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,6.444444444444445
"[18, 5, 11, 23]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,7.444444444444445
"[18, 5, 11, 23, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,7.444444444444445
"[18, 5, 11, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.08536585365853659,17.714285714285715
"[18, 5, 12]","['b', 'b', 'b']",0.09146341463414634,13.0
"[18, 5, 12, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.09146341463414634,10.6
"[18, 5, 15]","['b', 'b', 'b']",0.07926829268292683,12.23076923076923
"[18, 5, 15, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07926829268292683,12.23076923076923
"[18, 5, 19]","['b', 'b', 'b']",0.07926829268292683,6.0
"[18, 5, 19, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07926829268292683,6.0
"[18, 5, 20]","['b', 'b', 'b']",0.08536585365853659,7.785714285714286
"[18, 5, 20, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.08536585365853659,7.785714285714286
"[18, 5, 23]","['b', 'b', 'b']",0.08536585365853659,5.714285714285714
"[18, 5, 23, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.08536585365853659,5.714285714285714
"[18, 5, 26]","['b', 'b', 'b']",0.07926829268292683,11.692307692307692
"[18, 5, 26, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07926829268292683,11.692307692307692
"[18, 5, 27]","['b', 'b', 'b']",0.07926829268292683,12.076923076923077
"[18, 5, 27, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07926829268292683,12.076923076923077
"[18, 5, 32]","['b', 'b', 'b']",0.06707317073170732,8.545454545454545
"[18, 5, 32, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,8.545454545454545
"[18, 5, 33]","['b', 'b', 'b']",0.07317073170731707,6.333333333333333
"[18, 5, 33, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07317073170731707,6.333333333333333
"[18, 5, 36]","['b', 'b', 'b']",0.06707317073170732,19.09090909090909
"[18, 5, 36, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,19.09090909090909
"[18, 5, 999]","['b', 'b', 'b']",0.14634146341463414,7.875
"[18, 6]",['b'],0.23170731707317074,11.263157894736842
"[18, 6, 2]","['b', 'b', 'b']",0.06707317073170732,10.0
"[18, 6, 2, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,10.0
"[18, 6, 10]","['b', 'b', 'b']",0.08536585365853659,37.42857142857143
"[18, 6, 10, 12]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,30.8
"[18, 6, 10, 12, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,17.4
"[18, 6, 10, 15]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,65.0
"[18, 6, 10, 15, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,65.0
"[18, 6, 10, 27]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,12.88888888888889
"[18, 6, 10, 27, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,12.88888888888889
"[18, 6, 10, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07926829268292683,37.53846153846154
"[18, 6, 10]","['b', 'b', 'e']",0.054878048780487805,5.111111111111111
"[18, 6, 10, 999]","['b', 'b', 'e', 'b', 'b', 'b']",0.054878048780487805,5.111111111111111
"[18, 6, 11]","['b', 'b', 'b']",0.09146341463414634,24.933333333333334
"[18, 6, 11, 15]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,50.1
"[18, 6, 11, 15, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,50.1
"[18, 6, 11, 27]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,13.0
"[18, 6, 11, 27, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,13.0
"[18, 6, 11, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.09146341463414634,24.8
"[18, 6, 12]","['b', 'b', 'b']",0.10365853658536585,14.176470588235293
"[18, 6, 12, 10]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,31.555555555555557
"[18, 6, 12, 10, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,29.22222222222222
"[18, 6, 12, 15]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,14.555555555555555
"[18, 6, 12, 15, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,14.555555555555555
"[18, 6, 12, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.10365853658536585,11.0
"[18, 6, 12]","['b', 'b', 'e']",0.07926829268292683,3.1538461538461537
"[18, 6, 12, 999]","['b', 'b', 'e', 'b', 'b', 'b']",0.07317073170731707,2.6666666666666665
"[18, 6, 13]","['b', 'b', 'b']",0.06097560975609756,15.6
"[18, 6, 13, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,12.3
"[18, 6, 15]","['b', 'b', 'b']",0.13414634146341464,22.545454545454547
"[18, 6, 15, 12]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,4.666666666666667
"[18, 6, 15, 12, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,4.333333333333333
"[18, 6, 15, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.13414634146341464,22.545454545454547
"[18, 6, 15]","['b', 'b', 'm']",0.054878048780487805,2.111111111111111
"[18, 6, 15, 999]","['b', 'b', 'm', 'b', 'b', 'b']",0.054878048780487805,2.111111111111111
"[18, 6, 15]","['b', 'b', 'e']",0.07317073170731707,5.416666666666667
"[18, 6, 15, 999]","['b', 'b', 'e', 'b', 'b', 'b']",0.07317073170731707,5.416666666666667
"[18, 6, 19]","['b', 'b', 'b']",0.09146341463414634,7.0
"[18, 6, 19, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.09146341463414634,7.0
"[18, 6, 20]","['b', 'b', 'b']",0.0975609756097561,8.375
"[18, 6, 20, 23]","['b', 'b', 'b', 'b', 'b', 'e']",0.054878048780487805,5.222222222222222
"[18, 6, 20, 23, 999]","['b', 'b', 'b', 'b', 'b', 'e', 'b', 'b', 'b', 'b']",0.054878048780487805,5.222222222222222
"[18, 6, 20, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.0975609756097561,8.375
"[18, 6, 21]","['b', 'b', 'b']",0.06707317073170732,10.363636363636363
"[18, 6, 21, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,10.363636363636363
"[18, 6, 22]","['b', 'b', 'b']",0.07926829268292683,5.769230769230769
"[18, 6, 22, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07926829268292683,5.769230769230769
"[18, 6, 23]","['b', 'b', 'b']",0.12195121951219512,6.85
"[18, 6, 23, 11]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,5.777777777777778
"[18, 6, 23, 11, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,5.666666666666667
"[18, 6, 23, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.12195121951219512,6.85
"[18, 6, 24]","['b', 'b', 'b']",0.06097560975609756,10.0
"[18, 6, 24, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,10.0
"[18, 6, 26]","['b', 'b', 'b']",0.07926829268292683,10.846153846153847
"[18, 6, 26, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07926829268292683,10.846153846153847
"[18, 6, 27]","['b', 'b', 'b']",0.11585365853658537,8.736842105263158
"[18, 6, 27, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.11585365853658537,8.736842105263158
"[18, 6, 30]","['b', 'b', 'b']",0.06707317073170732,9.818181818181818
"[18, 6, 30, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,9.818181818181818
"[18, 6, 32]","['b', 'b', 'b']",0.07317073170731707,8.25
"[18, 6, 32, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07317073170731707,8.25
"[18, 6, 33]","['b', 'b', 'b']",0.09146341463414634,9.466666666666667
"[18, 6, 33, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.09146341463414634,9.466666666666667
"[18, 6, 36]","['b', 'b', 'b']",0.07926829268292683,17.076923076923077
"[18, 6, 36, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07926829268292683,17.076923076923077
"[18, 6, 999]","['b', 'b', 'b']",0.22560975609756098,11.054054054054054
"[18, 6]",['m'],0.054878048780487805,1.3333333333333333
"[18, 6, 999]","['m', 'b', 'b']",0.054878048780487805,1.3333333333333333
"[18, 6]",['f'],0.054878048780487805,1.0
"[18, 6, 999]","['f', 'b', 'b']",0.054878048780487805,1.0
"[18, 6]",['c'],0.08536585365853659,3.0714285714285716
"[18, 6, 999]","['c', 'b', 'b']",0.08536585365853659,3.0714285714285716
"[18, 6]",['s'],0.054878048780487805,1.6666666666666667
"[18, 6, 999]","['s', 'b', 'b']",0.054878048780487805,1.6666666666666667
"[18, 10]",['b'],0.11585365853658537,9.473684210526315
"[18, 10, 5]","['b', 'b', 'b']",0.07317073170731707,14.666666666666666
"[18, 10, 5, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07317073170731707,13.416666666666666
"[18, 10, 6]","['b', 'b', 'b']",0.07926829268292683,34.23076923076923
"[18, 10, 6, 15]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,63.1
"[18, 10, 6, 15, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,63.1
"[18, 10, 6, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07926829268292683,31.53846153846154
"[18, 10, 12]","['b', 'b', 'b']",0.07317073170731707,12.333333333333334
"[18, 10, 12, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07317073170731707,9.666666666666666
"[18, 10, 15]","['b', 'b', 'b']",0.06707317073170732,26.09090909090909
"[18, 10, 15, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,26.09090909090909
"[18, 10, 20]","['b', 'b', 'b']",0.054878048780487805,5.666666666666667
"[18, 10, 20, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,5.666666666666667
"[18, 10, 23]","['b', 'b', 'b']",0.06097560975609756,6.0
"[18, 10, 23, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,6.0
"[18, 10, 27]","['b', 'b', 'b']",0.06707317073170732,7.090909090909091
"[18, 10, 27, 6]","['b', 'b', 'b', 'b', 'b', 'c']",0.054878048780487805,7.666666666666667
"[18, 10, 27, 6, 999]","['b', 'b', 'b', 'b', 'b', 'c', 'b', 'b', 'b', 'b']",0.054878048780487805,7.666666666666667
"[18, 10, 27, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,7.090909090909091
"[18, 10, 999]","['b', 'b', 'b']",0.10975609756097561,9.833333333333334
"[18, 10]",['c'],0.06097560975609756,2.7
"[18, 10, 999]","['c', 'b', 'b']",0.06097560975609756,2.7
"[18, 11]",['b'],0.12804878048780488,7.666666666666667
"[18, 11, 5]","['b', 'b', 'b']",0.07926829268292683,10.538461538461538
"[18, 11, 5, 15]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,12.777777777777779
"[18, 11, 5, 15, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,12.777777777777779
"[18, 11, 5, 20]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,7.666666666666667
"[18, 11, 5, 20, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,7.666666666666667
"[18, 11, 5, 23]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,6.444444444444445
"[18, 11, 5, 23, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,6.444444444444445
"[18, 11, 5, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07926829268292683,10.23076923076923
"[18, 11, 6]","['b', 'b', 'b']",0.10365853658536585,20.58823529411765
"[18, 11, 6, 15]","['b', 'b', 'b', 'b', 'b', 'b']",0.07926829268292683,27.153846153846153
"[18, 11, 6, 15, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.07926829268292683,27.153846153846153
"[18, 11, 6, 15]","['b', 'b', 'b', 'b', 'b', 'e']",0.054878048780487805,11.555555555555555
"[18, 11, 6, 15, 999]","['b', 'b', 'b', 'b', 'b', 'e', 'b', 'b', 'b', 'b']",0.054878048780487805,11.555555555555555
"[18, 11, 6, 20]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,12.88888888888889
"[18, 11, 6, 20, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,12.88888888888889
"[18, 11, 6, 23]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,14.88888888888889
"[18, 11, 6, 23, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,14.88888888888889
"[18, 11, 6, 27]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,12.11111111111111
"[18, 11, 6, 27, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,12.11111111111111
"[18, 11, 6, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.10365853658536585,20.0
"[18, 11, 13]","['b', 'b', 'b']",0.06097560975609756,14.1
"[18, 11, 13, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,12.9
"[18, 11, 15]","['b', 'b', 'b']",0.09146341463414634,14.666666666666666
"[18, 11, 15, 6]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,34.18181818181818
"[18, 11, 15, 6, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,34.0
"[18, 11, 15, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.09146341463414634,14.666666666666666
"[18, 11, 19]","['b', 'b', 'b']",0.054878048780487805,6.777777777777778
"[18, 11, 19, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,6.777777777777778
"[18, 11, 20]","['b', 'b', 'b']",0.07926829268292683,4.538461538461538
"[18, 11, 20, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07926829268292683,4.538461538461538
"[18, 11, 21]","['b', 'b', 'b']",0.054878048780487805,6.222222222222222
"[18, 11, 21, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,6.222222222222222
"[18, 11, 23]","['b', 'b', 'b']",0.09146341463414634,4.266666666666667
"[18, 11, 23, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.09146341463414634,4.266666666666667
"[18, 11, 24]","['b', 'b', 'b']",0.06707317073170732,6.090909090909091
"[18, 11, 24, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,6.090909090909091
"[18, 11, 26]","['b', 'b', 'b']",0.06707317073170732,6.2727272727272725
"[18, 11, 26, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,6.2727272727272725
"[18, 11, 27]","['b', 'b', 'b']",0.08536585365853659,6.0
"[18, 11, 27, 6]","['b', 'b', 'b', 'b', 'b', 'c']",0.06097560975609756,5.6
